42841, 30.78, 1006.28, 46.75
42842, 30.78, 1006.31, 46.73
42843, 30.79, 1006.29, 46.74
42844, 30.78, 1006.28, 46.74
42845, 30.79, 1006.27, 46.73
42846, 30.78, 1006.31, 46.73
42847, 30.79, 1006.30, 46.75
42848, 30.78, 1006.29, 46.72
42849, 30.79, 1006.32, 46.72
42850, 30.78, 1006.34, 46.73
42851, 30.79, 1006.35, 46.72
42852, 30.78, 1006.29, 46.73
42853, 30.78, 1006.39, 46.72
42854, 30.79, 1006.38, 46.73
42855, 30.79, 1006.36, 46.74
42856, 30.79, 1006.35, 46.72
42857, 30.79, 1006.24, 46.72
42858, 30.79, 1006.33, 46.72
42859, 30.78, 1006.22, 46.73
42860, 30.79, 1006.29, 46.73
42861, 30.79, 1006.33, 46.72
42862, 30.79, 1006.32, 46.74
42863, 30.79, 1006.27, 46.72
42864, 30.79, 1006.35, 46.71
42865, 30.79, 1006.27, 46.72
42866, 30.78, 1006.34, 46.73
42867, 30.79, 1006.29, 46.71
42868, 30.79, 1006.35, 46.73
42869, 30.79, 1006.33, 46.73
42870, 30.79, 1006.36, 46.72
42871, 30.79, 1006.33, 46.71
42872, 30.80, 1006.34, 46.70
42873, 30.80, 1006.31, 46.70
42874, 30.80, 1006.35, 46.70
42875, 30.80, 1006.34, 46.71
42876, 30.80, 1006.37, 46.71
42877, 30.80, 1006.34, 46.70
42878, 30.80, 1006.25, 46.70
42879, 30.80, 1006.29, 46.69
42880, 30.79, 1006.27, 46.71
42881, 30.80, 1006.29, 46.71
42882, 30.79, 1006.32, 46.69
42883, 30.80, 1006.31, 46.70
42884, 30.80, 1006.29, 46.69
42885, 30.79, 1006.36, 46.69
42886, 30.80, 1006.31, 46.70
42887, 30.80, 1006.40, 46.69
42888, 30.80, 1006.45, 46.68
42889, 30.80, 1006.37, 46.67
42890, 30.80, 1006.37, 46.69
42891, 30.80, 1006.37, 46.70
42892, 30.81, 1006.38, 46.69
42893, 30.81, 1006.30, 46.67
42894, 30.81, 1006.36, 46.69
42895, 30.81, 1006.36, 46.68
42896, 30.81, 1006.33, 46.69
42897, 30.81, 1006.39, 46.66
42898, 30.81, 1006.33, 46.66
42899, 30.81, 1006.33, 46.68
42900, 30.81, 1006.35, 46.68
42901, 30.80, 1006.40, 46.67
42902, 30.81, 1006.38, 46.68
42903, 30.81, 1006.35, 46.66
42904, 30.81, 1006.38, 46.68
42905, 30.81, 1006.38, 46.67
42906, 30.82, 1006.37, 46.66
42907, 30.81, 1006.35, 46.65
42908, 30.81, 1006.27, 46.66
42909, 30.81, 1006.33, 46.65
42910, 30.81, 1006.42, 46.66
42911, 30.81, 1006.35, 46.66
42912, 30.81, 1006.33, 46.66
42913, 30.81, 1006.30, 46.67
42914, 30.81, 1006.30, 46.66
42915, 30.82, 1006.40, 46.65
42916, 30.81, 1006.27, 46.65
42917, 30.81, 1006.35, 46.66
42918, 30.82, 1006.34, 46.65
42919, 30.81, 1006.33, 46.66
42920, 30.81, 1006.36, 46.66
42921, 30.81, 1006.35, 46.66
42922, 30.81, 1006.35, 46.66
42923, 30.81, 1006.33, 46.66
42924, 30.81, 1006.30, 46.65
42925, 30.82, 1006.34, 46.66
42926, 30.82, 1006.35, 46.64
42927, 30.82, 1006.34, 46.65
42928, 30.82, 1006.38, 46.64
42929, 30.82, 1006.35, 46.62
42930, 30.82, 1006.37, 46.64
42931, 30.82, 1006.34, 46.63
42932, 30.82, 1006.38, 46.64
42933, 30.83, 1006.36, 46.65
42934, 30.83, 1006.41, 46.63
42935, 30.83, 1006.39, 46.62
42936, 30.83, 1006.33, 46.62
42937, 30.83, 1006.36, 46.62
42938, 30.83, 1006.39, 46.60
42939, 30.84, 1006.34, 46.60
42940, 30.84, 1006.26, 46.60
